time,latitude,longitude,step,surface,valid_time,sp,tp,t2m,d2m,v10,u10,date,is_fire_day
2006-02-02,59.5,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95051.81,9.375811e-06,261.2241,259.79214,2.2197266,0.95401,2006-02-02,0
2006-02-02,59.5,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94409.81,5.90384e-06,264.31003,262.87613,2.584961,0.83096313,2006-02-02,0
2006-02-02,59.5,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92192.81,7.721782e-06,265.3569,263.83316,2.6621094,0.94522095,2006-02-02,0
2006-02-02,59.5,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,89902.81,1.2728572e-05,264.99948,263.36636,2.4365234,1.1688538,2006-02-02,0
2006-02-02,59.5,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,89805.81,1.5380978e-05,264.72214,263.03824,2.0898438,1.3485413,2006-02-02,0
2006-02-02,59.5,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91189.81,1.4844537e-05,264.24362,262.56168,1.8828125,0.9706116,2006-02-02,0
2006-02-02,59.5,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95183.81,1.2966991e-05,263.08932,261.49136,1.9042969,-0.09188843,2006-02-02,0
2006-02-02,59.5,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95645.81,7.855892e-06,261.61667,259.99918,2.194336,-0.81552124,2006-02-02,0
2006-02-02,59.5,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95967.81,7.3790548e-06,261.53854,260.08707,2.3486328,-0.85165405,2006-02-02,0
2006-02-02,59.5,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96205.81,3.3855438e-06,262.62643,261.2277,2.194336,-1.0313416,2006-02-02,0
2006-02-02,59.5,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96786.81,4.6968457e-06,263.2983,261.90738,2.1621094,-1.1719666,2006-02-02,0
2006-02-02,59.5,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,97056.81,8.8840725e-06,264.00925,262.65543,2.336914,-1.3995056,2006-02-02,0
2006-02-02,59.5,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96650.81,1.2251735e-05,264.27878,262.60464,2.390625,-1.7637634,2006-02-02,0
2006-02-02,59.5,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96375.81,3.2442807e-05,263.45847,261.65347,2.1669922,-2.0401306,2006-02-02,0
2006-02-02,59.5,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96642.81,6.583631e-05,262.27292,260.35855,2.2128906,-3.1817322,2006-02-02,0
2006-02-02,59.0,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94523.81,4.248619e-05,254.73581,252.99527,0.9111328,0.7489319,2006-02-02,0
2006-02-02,59.0,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94210.81,2.4440884e-05,257.68698,256.0363,0.87109375,0.21084595,2006-02-02,0
2006-02-02,59.0,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94811.81,1.2072921e-05,257.7534,256.3019,-0.10644531,1.0174866,2006-02-02,0
2006-02-02,59.0,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95007.81,6.112456e-06,256.37253,254.71793,0.22070312,0.9208069,2006-02-02,0
2006-02-02,59.0,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95116.81,4.070997e-06,258.0991,256.44644,1.4082031,0.57315063,2006-02-02,0
2006-02-02,59.0,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95086.81,4.0262935e-06,259.83932,258.2648,1.7841797,-0.079193115,2006-02-02,0
2006-02-02,59.0,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94288.81,4.1157004e-06,261.72018,260.2355,1.9160156,-0.73153687,2006-02-02,0
2006-02-02,59.0,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92034.81,5.5313108e-06,262.58347,261.08902,1.7451172,-1.0528259,2006-02-02,0
2006-02-02,59.0,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,90203.81,3.4600496e-06,262.80612,261.43082,1.3134766,-0.6934509,2006-02-02,0
2006-02-02,59.0,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,89797.81,2.2530555e-06,262.06198,260.8488,0.9814453,0.9002991,2006-02-02,0
2006-02-02,59.0,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,89840.81,3.0726194e-06,258.40768,257.58902,0.7578125,1.8876038,2006-02-02,0
2006-02-02,59.0,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91335.81,1.5079975e-06,258.65573,257.9113,0.22265625,1.7772522,2006-02-02,0
2006-02-02,59.0,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92841.81,1.9848346e-06,257.5698,256.64175,0.78808594,1.5672913,2006-02-02,0
2006-02-02,59.0,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96398.81,3.5792589e-06,258.80222,257.2238,1.8935547,0.67276,2006-02-02,0
2006-02-02,59.0,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96577.81,2.9236078e-06,261.36862,259.90738,1.7119141,-0.76474,2006-02-02,0
2006-02-02,59.0,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96641.81,6.6041944e-06,263.34714,261.82925,1.6884766,-1.0205994,2006-02-02,0
2006-02-02,59.0,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,97008.81,6.4998862e-06,264.1284,262.72964,2.3554688,-1.0723572,2006-02-02,0
2006-02-02,59.0,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,97186.81,6.3359735e-06,265.02487,263.44058,2.3085938,-1.0313416,2006-02-02,0
2006-02-02,59.0,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96892.81,1.3712049e-05,265.20456,263.37613,2.9052734,-1.3614197,2006-02-02,0
2006-02-02,59.0,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,97418.81,3.8209557e-05,261.5737,259.6398,4.0117188,-2.2774353,2006-02-02,0
2006-02-02,59.0,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,97289.81,3.1414627e-05,262.85886,260.65738,3.6992188,-2.523529,2006-02-02,0
2006-02-02,58.5,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94249.81,3.2812356e-06,261.73776,260.06363,2.375,1.0126038,2006-02-02,0
2006-02-02,58.5,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92965.81,2.2828578e-06,262.09518,260.30386,2.0878906,1.2303772,2006-02-02,0
2006-02-02,58.5,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93573.81,2.849102e-06,261.2983,259.7863,1.6679688,1.3885803,2006-02-02,0
2006-02-02,58.5,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94668.81,5.990266e-07,261.39792,259.75308,2.0722656,0.7381897,2006-02-02,0
2006-02-02,58.5,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94528.81,1.0162591e-06,257.9741,256.28824,1.6757812,-0.27157593,2006-02-02,0
2006-02-02,58.5,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94999.81,1.0460615e-06,257.22214,255.49332,0.91308594,-0.7012634,2006-02-02,0
2006-02-02,58.5,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95646.81,1.4930963e-06,258.43112,256.96207,1.1005859,-1.1123962,2006-02-02,0
2006-02-02,58.5,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95679.81,1.3440847e-06,258.9194,257.36832,0.31835938,-1.4473572,2006-02-02,0
2006-02-02,58.5,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95548.81,1.28448e-06,258.88815,257.4445,-0.89941406,-1.0987244,2006-02-02,0
2006-02-02,58.5,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95688.81,1.4483928e-06,259.63034,257.90152,-1.2753906,-0.85946655,2006-02-02,0
2006-02-02,58.5,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96085.81,9.417533e-07,257.6362,255.9484,-1.0849609,-0.03427124,2006-02-02,0
2006-02-02,58.5,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96269.81,9.417533e-07,258.6284,257.12613,-0.64160156,1.0653381,2006-02-02,0
2006-02-02,58.5,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96451.81,4.0411946e-06,259.85104,258.85464,1.0332031,0.9569397,2006-02-02,0
2006-02-02,58.5,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96568.81,2.849102e-06,262.86276,261.3019,2.2675781,0.26846313,2006-02-02,0
2006-02-02,58.5,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96424.81,2.297759e-06,262.22214,260.4738,1.4697266,-0.4180603,2006-02-02,0
2006-02-02,58.5,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96567.81,5.7101247e-06,265.394,262.90738,1.7060547,-1.0567322,2006-02-02,0
2006-02-02,58.5,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96943.81,5.8889386e-06,261.80417,260.1066,3.2597656,-1.8721619,2006-02-02,0
2006-02-02,58.5,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,97215.81,2.9832124e-06,266.1987,264.19058,3.4082031,-1.0948181,2006-02-02,0
2006-02-02,58.5,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,97329.81,2.104044e-06,266.50534,264.1359,3.4853516,-0.5977478,2006-02-02,0
2006-02-02,58.5,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96651.81,3.2663345e-06,266.2573,263.56363,3.7402344,-1.092865,2006-02-02,0
2006-02-02,58.5,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96522.81,7.900596e-06,265.49167,262.61246,3.0175781,-0.79208374,2006-02-02,0
2006-02-02,58.0,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91416.81,1.1801719e-06,266.48386,264.06558,2.7285156,0.80752563,2006-02-02,0
2006-02-02,58.0,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,90988.81,1.0162591e-06,266.77292,264.09293,2.4169922,1.5565491,2006-02-02,0
2006-02-02,58.0,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91394.81,8.523463e-07,266.56393,264.15738,1.9072266,1.8973694,2006-02-02,0
2006-02-02,58.0,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93341.81,8.523463e-07,265.7358,263.6691,1.7714844,1.7645569,2006-02-02,0
2006-02-02,58.0,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94314.81,8.523463e-07,263.04245,261.3351,1.6367188,1.7274475,2006-02-02,0
2006-02-02,58.0,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94956.81,8.523463e-07,258.56198,256.7277,1.5605469,1.085846,2006-02-02,0
2006-02-02,58.0,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95438.81,8.523463e-07,261.89597,260.7238,2.109375,0.0057678223,2006-02-02,0
2006-02-02,58.0,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94319.81,9.715557e-07,261.96237,260.84293,2.1982422,-0.047943115,2006-02-02,0
2006-02-02,58.0,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94189.81,9.1195096e-07,259.90964,258.2238,1.9882812,0.72354126,2006-02-02,0
2006-02-02,58.0,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95886.81,1.3709058e-07,260.49362,258.5441,1.9287109,0.7147522,2006-02-02,0
2006-02-02,58.0,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95552.81,3.1590451e-07,263.69284,262.20035,1.9794922,0.2586975,2006-02-02,0
2006-02-02,58.0,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95740.81,2.5629987e-07,266.019,264.5695,2.4423828,0.6542053,2006-02-02,0
2006-02-02,58.0,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95734.81,1.0460615e-06,267.05026,264.98355,2.7216797,0.5877991,2006-02-02,0
2006-02-02,58.0,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94398.81,2.029538e-06,267.03073,264.80972,2.8486328,0.042877197,2006-02-02,0
2006-02-02,58.0,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91816.81,1.6111135e-05,265.94284,263.78238,3.2949219,0.2850647,2006-02-02,0
2006-02-02,58.0,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91380.81,2.4560093e-05,265.3569,263.19058,2.9980469,0.84072876,2006-02-02,0
2006-02-02,58.0,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94381.81,1.8376111e-05,265.6948,263.65738,2.3603516,0.3680725,2006-02-02,0
2006-02-02,58.0,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96864.81,1.6766786e-05,266.38425,264.3195,2.9716797,-0.42196655,2006-02-02,0
2006-02-02,58.0,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96487.81,1.7020106e-05,266.5366,264.16324,3.4882812,-0.7100525,2006-02-02,0
2006-02-02,58.0,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,95939.81,1.1596084e-05,265.61862,263.12808,3.2529297,-0.67196655,2006-02-02,0
2006-02-02,58.0,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,95148.81,1.7750262e-05,264.53464,262.0187,3.3623047,-0.8633728,2006-02-02,0
2006-02-02,57.5,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,89490.81,1.2248754e-06,264.57956,263.08707,1.9990234,1.2635803,2006-02-02,0
2006-02-02,57.5,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,89748.81,1.0758638e-06,265.05807,263.55972,1.8125,1.8153381,2006-02-02,0
2006-02-02,57.5,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91593.81,8.523463e-07,266.49557,265.12808,1.9248047,1.95401,2006-02-02,0
2006-02-02,57.5,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,90064.81,8.523463e-07,266.53854,265.0402,1.7197266,2.0643616,2006-02-02,0
2006-02-02,57.5,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91026.81,8.523463e-07,267.13425,265.40738,1.0166016,2.242096,2006-02-02,0
2006-02-02,57.5,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92100.81,8.523463e-07,264.82956,262.66324,1.5068359,1.8973694,2006-02-02,0
2006-02-02,57.5,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94820.81,8.523463e-07,264.1108,262.30582,2.0820312,0.5721741,2006-02-02,0
2006-02-02,57.5,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93898.81,1.6123056e-06,265.21432,263.7238,2.1396484,0.28311157,2006-02-02,0
2006-02-02,57.5,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91842.81,1.3589859e-06,264.8569,263.45425,1.3779297,1.9276428,2006-02-02,0
2006-02-02,57.5,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93127.81,2.7149915e-06,263.67917,261.87027,1.0996094,2.0135803,2006-02-02,0
2006-02-02,57.5,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93888.81,1.8805265e-06,264.22995,262.79996,2.2451172,0.4149475,2006-02-02,0
2006-02-02,57.5,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93454.81,2.3126602e-06,265.61276,264.2648,2.7558594,0.12783813,2006-02-02,0
2006-02-02,57.5,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92343.81,1.5023351e-05,265.16354,263.84683,2.7695312,-0.056732178,2006-02-02,0
2006-02-02,57.5,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91486.81,5.5092572e-05,264.52487,263.27652,2.5214844,-0.083099365,2006-02-02,0
2006-02-02,57.5,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,90571.81,0.00011459291,264.0366,262.89957,2.2861328,-0.08798218,2006-02-02,0
2006-02-02,57.5,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91221.81,0.00012769103,263.95456,262.9269,2.225586,0.17959595,2006-02-02,0
2006-02-02,57.5,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92470.81,0.00012448728,264.45456,263.382,2.1875,0.719635,2006-02-02,0
2006-02-02,57.5,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96334.81,9.349287e-05,266.10495,264.2101,2.6357422,0.28408813,2006-02-02,0
2006-02-02,57.5,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,96085.81,1.4978647e-05,266.2866,263.87222,3.1113281,-0.55770874,2006-02-02,0
2006-02-02,57.5,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,94440.81,3.4856796e-05,264.78464,262.65933,3.1035156,-1.01474,2006-02-02,0
2006-02-02,57.5,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93444.81,0.00011125505,263.37643,261.40738,3.0107422,-1.1221619,2006-02-02,0
2006-02-02,57.0,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,90663.81,9.715557e-07,266.2319,264.84097,2.147461,1.0585022,2006-02-02,0
2006-02-02,57.0,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,88780.81,1.0758638e-06,266.28073,264.8234,1.8193359,1.6229553,2006-02-02,0
2006-02-02,57.0,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,90538.81,9.268521e-07,267.47604,266.12222,1.3115234,2.3143616,2006-02-02,0
2006-02-02,57.0,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,90952.81,8.523463e-07,267.65378,266.14957,0.796875,2.3544006,2006-02-02,0
2006-02-02,57.0,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91489.81,8.523463e-07,267.46823,265.9269,0.86035156,2.447174,2006-02-02,0
2006-02-02,57.0,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93969.81,9.864568e-07,262.1362,261.0734,1.6210938,1.8885803,2006-02-02,0
2006-02-02,57.0,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93252.81,2.3722648e-06,265.69675,264.24136,2.1767578,0.57803345,2006-02-02,0
2006-02-02,57.0,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91727.81,2.4467706e-06,265.98972,264.68472,1.8789062,1.1249084,2006-02-02,0
2006-02-02,57.0,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,90891.81,3.6239624e-06,266.1323,264.8976,1.2099609,2.2069397,2006-02-02,0
2006-02-02,57.0,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93149.81,2.014637e-06,265.16354,263.72183,1.3388672,1.7460022,2006-02-02,0
2006-02-02,57.0,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93516.81,2.8192997e-06,264.7983,263.37222,2.0419922,0.5663147,2006-02-02,0
2006-02-02,57.0,-114.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92889.81,8.913875e-06,264.6948,263.2316,1.9921875,0.1913147,2006-02-02,0
2006-02-02,57.0,-114.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92975.81,5.3423642e-05,263.5698,262.09488,1.7841797,-0.54208374,2006-02-02,0
2006-02-02,57.0,-113.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92620.81,0.0001234144,263.65378,262.53238,1.4638672,-0.57724,2006-02-02,0
2006-02-02,57.0,-113.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93556.81,0.000112819675,264.61667,263.41324,1.5546875,-0.16220093,2006-02-02,0
2006-02-02,57.0,-112.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93875.81,8.660853e-05,265.17526,263.97183,1.6113281,-0.1211853,2006-02-02,0
2006-02-02,57.0,-112.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94736.81,6.963611e-05,265.3901,264.08902,1.8466797,-0.29891968,2006-02-02,0
2006-02-02,57.0,-111.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,96313.81,7.249713e-05,265.52292,263.92496,2.1367188,-0.91903687,2006-02-02,0
2006-02-02,57.0,-111.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,94335.81,9.630919e-05,264.77097,263.24527,2.4277344,-1.273529,2006-02-02,0
2006-02-02,57.0,-110.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93417.81,0.00019483567,263.92722,262.47183,2.5009766,-1.0821228,2006-02-02,0
2006-02-02,57.0,-110.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93650.81,0.00021912456,263.39792,261.6613,2.4169922,-1.1729431,2006-02-02,0
2006-02-02,56.5,-120.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,90606.81,9.417533e-07,267.10104,264.93472,1.3974609,1.6493225,2006-02-02,0
2006-02-02,56.5,-119.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,91972.81,9.715557e-07,263.9233,262.52847,0.30859375,1.9754944,2006-02-02,0
2006-02-02,56.5,-119.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92119.81,8.523463e-07,266.90964,265.09097,0.5048828,1.913971,2006-02-02,0
2006-02-02,56.5,-118.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,90630.81,1.1652708e-06,266.6284,264.923,0.81640625,2.1610413,2006-02-02,0
2006-02-02,56.5,-118.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,91815.81,2.1338462e-06,267.92136,266.40543,0.9355469,2.4706116,2006-02-02,0
2006-02-02,56.5,-117.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92149.81,2.759695e-06,267.28854,265.7101,1.2802734,2.1473694,2006-02-02,0
2006-02-02,56.5,-117.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,93374.81,3.2812356e-06,265.9565,264.37222,2.0117188,1.1561584,2006-02-02,0
2006-02-02,56.5,-116.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,92511.81,4.354119e-06,266.6733,265.30386,1.4667969,1.6698303,2006-02-02,0
2006-02-02,56.5,-116.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92492.81,3.892183e-06,266.83347,265.55386,1.0058594,2.197174,2006-02-02,0
2006-02-02,56.5,-115.5,0 days 12:00:00,0.0,2006-02-02 12:00:00,93161.81,3.6388635e-06,266.33347,264.90738,1.5068359,1.7919006,2006-02-02,0
2006-02-02,56.5,-115.0,0 days 12:00:00,0.0,2006-02-02 12:00:00,92372.81,6.023049e-06,265.8276,264.4113,1.9257812,1.3153381,2006-02-02,0
