time,latitude,longitude,step,surface,valid_time,slhf,d2m,sp,str,lai_lv,t2m,u10,sshf,ssrd,lai_hv,v10,tp,e,strd,ssr,date,is_fire_day,railway_count,industrial_count,power_line_count
2006-01-04,52.0,-115.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-90562.0,262.48096,86864.94,-3217478.0,0.92907715,269.5547,1.950119,2405730.0,0.0,1.7857666,0.45951557,2.1994114e-05,-3.1911302e-05,9457314.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-114.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,15082.0,263.25244,89301.94,-2767686.0,2.3657227,269.08984,2.2645721,879026.0,0.0,1.2203369,0.3467226,5.811453e-07,5.6275167e-06,9381456.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-114.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,10858.0,263.76025,90196.94,-2948417.0,2.3283691,268.20508,2.3309784,1002498.0,0.0,1.3096924,-0.0038633347,0.0,3.992114e-06,9290241.0,0.0,2006-01-04,0,16,0,0
2006-01-04,52.0,-113.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,34258.0,263.86377,90612.94,-2908194.0,1.3101807,267.26953,2.3241425,623298.0,0.0,2.145996,-0.54243755,0.0,1.30846165e-05,9247974.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-113.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,90248.0,263.64307,91308.94,-2883923.0,1.3503418,266.15234,2.1014862,618190.0,0.0,1.9969482,-0.5780821,0.0,3.57097e-05,9226777.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-112.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,141552.0,263.6587,91598.94,-2890477.0,0.7642822,265.75977,2.0966034,715010.0,0.0,0.4781494,0.1592226,0.0,5.5056997e-05,9217282.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-112.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,144928.0,263.729,91760.94,-2825223.0,0.73864746,265.6289,2.425705,622092.0,0.0,2.4658203,0.17924213,0.0,5.5913348e-05,9171693.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-111.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,143264.0,263.48877,92157.94,-2799006.0,0.6895752,265.05273,2.0897675,545030.0,0.0,0.0,0.32279682,0.0,5.6352e-05,9104951.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-111.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,152758.0,263.36768,92292.94,-2701643.0,0.6965332,264.53516,1.637619,461302.0,0.0,0.49645996,1.1226015,0.0,5.9689395e-05,9065094.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-110.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,126072.0,262.86963,93070.94,-2516534.0,0.6895752,263.80078,0.8417206,325394.0,0.0,0.0,1.649457,0.0,4.8696063e-05,9030167.0,0.0,2006-01-04,0,0,0,0
2006-01-04,52.0,-110.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,108608.0,260.38135,92782.94,-2250094.0,0.7081299,261.13672,0.078048706,238216.0,0.0,1.8220215,1.9839296,1.4901161e-06,4.119333e-05,9165044.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-120.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,35140.0,266.56104,85121.94,-473263.0,0.04309082,267.33203,-0.2471466,98386.0,0.0,1.4660645,0.22758198,0.0017872006,1.3466924e-05,11931044.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-119.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,51588.0,267.85986,88254.94,-617814.0,1.3981934,268.76172,-0.41609192,109494.0,0.0,1.7606201,0.27836323,0.0021285266,2.0385254e-05,11782421.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-119.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,32698.0,265.68018,84940.94,-561271.0,0.93408203,266.5664,-0.23640442,76184.0,0.0,1.4682617,0.5806093,0.0023411214,1.2835022e-05,11573887.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-118.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,45092.0,266.61377,85552.94,-627617.0,1.2979736,267.48633,-0.062576294,100410.0,0.0,1.5223389,0.62943745,0.002175361,1.7704442e-05,11555189.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-118.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,15944.0,263.67432,80809.94,-300205.0,0.7780762,264.63672,0.31925964,28478.0,0.0,1.4106445,0.62943745,0.0017422438,6.109476e-06,11480021.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-117.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,18682.0,263.4829,83324.94,-555164.0,1.5803223,265.05273,0.45793152,51380.0,0.0,1.7226562,0.47221088,0.0010086298,7.35512e-06,11186788.0,0.0,2006-01-04,0,14,0,0
2006-01-04,51.5,-117.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,36422.0,264.0161,85085.94,-916329.0,1.9197998,265.7578,-0.48054504,107824.0,0.0,1.9365234,0.042035103,0.00057417154,1.4307443e-05,10842474.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-116.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,24780.0,261.3911,79029.94,-466071.0,0.6680908,262.45703,0.1278534,53146.0,0.0,3.0195312,0.31986713,0.0006439835,9.106472e-06,10709252.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-116.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,39166.0,259.05713,76852.94,-503781.0,0.78125,260.38867,1.4637909,91184.0,0.0,2.1691895,0.8809023,0.00034725666,1.4400575e-05,10589216.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-115.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-28446.0,260.80518,77560.94,-1366722.0,0.654541,263.48633,2.0028534,1003874.0,0.0,3.4542236,0.8237734,0.00022752583,-1.0050833e-05,10222173.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-115.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-197022.0,264.02588,84326.94,-2598682.0,0.0,267.64258,1.9481659,2115952.0,0.0,1.8415527,0.4536562,0.00012673438,-6.9702044e-05,9789870.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-114.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,63818.0,264.31494,87514.94,-2731380.0,2.1533203,268.52344,2.137619,1207536.0,0.0,1.7241211,0.38920307,2.8654933e-05,2.3187604e-05,9390434.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-114.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,13244.0,264.83057,89257.94,-3333221.0,1.4317627,268.64844,2.6239471,1849630.0,0.0,3.77771,0.2895937,2.771616e-06,4.759524e-06,9211483.0,0.0,2006-01-04,0,13,0,0
2006-01-04,51.5,-113.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,44544.0,264.8423,90648.94,-2974834.0,0.85705566,267.38086,2.7635956,741528.0,0.0,2.7366943,-0.05220318,0.0,1.730444e-05,9186333.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-113.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,69620.0,264.36182,91653.94,-2898150.0,0.78552246,266.4336,2.162033,629352.0,0.0,4.5802,0.06058979,0.0,2.7453993e-05,9273523.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-112.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,89854.0,263.42432,91508.94,-2717177.0,0.89172363,265.15234,1.9794159,333916.0,0.0,4.8287354,-0.09468365,0.0,3.5287812e-05,9255362.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-112.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,108642.0,263.38916,91196.94,-2734461.0,0.7227783,265.1172,2.240158,323486.0,0.0,0.0,-0.80806255,0.0,4.2744912e-05,9193056.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-111.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,179176.0,263.79932,92223.94,-2928241.0,0.7227783,265.2539,1.8075409,628354.0,0.0,0.0,0.0708437,0.0,7.084198e-05,9162435.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-111.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,189880.0,264.2212,92384.94,-2780537.0,0.7227783,265.57422,1.488205,579456.0,0.0,0.0,1.2661562,0.0,7.430464e-05,9162635.0,0.0,2006-01-04,0,4,0,0
2006-01-04,51.5,-110.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,138746.0,262.61768,92534.94,-2293231.0,0.7038574,263.30273,1.2704315,334792.0,0.0,0.71313477,1.2817812,7.4505806e-08,5.260296e-05,9194701.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.5,-110.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,118394.0,262.68604,93181.94,-1989951.0,1.0584717,263.55078,0.49894714,260170.0,0.0,2.3482666,1.2734804,1.9073486e-06,4.446041e-05,9389772.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-120.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,17322.0,267.99463,87556.94,-898271.0,0.98217773,268.51172,-0.22468567,277922.0,0.0,1.3989258,0.40726948,0.001148358,7.4300915e-06,11712417.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-119.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,75562.0,269.73096,90078.94,-746215.0,1.0585938,270.03906,-0.21980286,124146.0,0.0,1.9488525,0.786664,0.001836896,2.981862e-05,11924403.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-119.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-209456.0,270.83252,91762.94,-936768.0,1.3933105,271.42383,-0.42390442,-178912.0,0.0,3.5401611,0.6953554,0.001978457,-8.2934275e-05,11921774.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-118.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,33302.0,267.6704,86867.94,-654895.0,0.00036621094,268.5703,0.035079956,75628.0,0.0,1.4943848,0.5268984,0.0022285432,1.3163779e-05,11779084.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-118.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,36026.0,267.81104,84815.94,-765059.0,0.81225586,268.63086,0.03312683,90362.0,0.0,1.7111816,0.52787495,0.0024969429,1.4089514e-05,11592370.0,0.0,2006-01-04,0,1,0,0
2006-01-04,51.0,-117.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,22762.0,264.854,81685.94,-625341.0,0.7874756,265.625,0.13371277,39430.0,0.0,2.0181885,0.55131245,0.0019895881,8.415431e-06,11189282.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-117.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,16752.0,260.0708,78900.94,-776450.0,0.7175293,261.52734,0.83781433,71272.0,0.0,1.942749,0.711957,0.00061008334,6.5611675e-06,10888388.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-116.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,16958.0,267.03955,87731.94,-1108870.0,1.8581543,267.67383,0.45109558,37612.0,0.0,1.3641357,0.15629292,0.00025820732,6.710645e-06,10785772.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-116.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,6546.0,263.97314,80628.94,-886568.0,1.7095947,264.7168,0.44328308,28100.0,0.0,2.6643066,0.06498432,0.0005039871,2.475921e-06,10600103.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-115.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,188274.0,262.4087,78605.94,-1152513.0,1.871582,263.57227,1.4686737,445964.0,0.0,2.3978271,0.76224995,0.00041610003,7.3227566e-05,10286754.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-115.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-82798.0,264.12354,81655.94,-2017040.0,0.49768066,266.2793,1.9276581,1689954.0,0.0,2.307129,0.8779726,0.00027166307,-2.8871e-05,9970413.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-114.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-38322.0,264.80518,86466.94,-2948846.0,1.2166748,268.3047,1.5624237,2021574.0,0.0,1.5528564,0.27592182,0.00011232495,-1.3020821e-05,9578964.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-114.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,69534.0,265.37744,89131.94,-2731720.0,0.994751,268.0078,2.0223846,752380.0,0.0,4.5266113,0.39262104,2.0876527e-05,2.5661197e-05,9356896.0,0.0,2006-01-04,0,367,0,0
2006-01-04,51.0,-113.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,65540.0,265.3794,89867.94,-2813028.0,1.8902588,268.48828,2.6503143,783840.0,0.0,2.2062988,0.7266054,5.2154064e-07,2.4951063e-05,9346352.0,0.0,2006-01-04,0,3,0,0
2006-01-04,51.0,-113.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,59438.0,265.7251,90770.94,-2696760.0,0.9185791,268.51953,2.573166,594256.0,0.0,0.62597656,0.32035542,0.0,2.2954773e-05,9470773.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-112.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,44654.0,265.6001,91369.94,-2664431.0,0.87072754,267.86523,2.3671112,484572.0,0.0,4.9553223,-0.5981016,0.0,1.7152634e-05,9492035.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-112.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,72004.0,265.12354,92903.94,-2629695.0,0.8548584,267.03125,1.800705,384772.0,0.0,0.0,-0.16743755,0.0,2.7704984e-05,9443113.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-111.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,141080.0,264.7583,92956.94,-2673787.0,0.7092285,266.5957,1.4471893,511984.0,0.0,0.0,1.477582,0.0,5.490845e-05,9326104.0,0.0,2006-01-04,0,0,2,0
2006-01-04,51.0,-111.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,134712.0,263.75244,93167.94,-2414819.0,0.5892334,265.48633,1.762619,401958.0,0.0,0.0,1.7295351,0.0,5.1868148e-05,9249771.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-110.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,141122.0,264.4712,92683.94,-2402094.0,0.6895752,266.1289,1.9872284,372846.0,0.0,0.0,1.3257265,0.0,5.383091e-05,9244704.0,0.0,2006-01-04,0,0,0,0
2006-01-04,51.0,-110.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,108194.0,264.6919,93705.94,-2120353.0,0.6895752,265.76367,1.6014862,235348.0,0.0,0.0,1.2002382,3.7252903e-07,4.0953513e-05,9520528.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-120.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-116950.0,268.02197,87980.94,-1111993.0,1.8156738,270.0,-0.38581848,885952.0,194.0,1.6907959,1.496625,0.0008534342,-4.0890183e-05,11926065.0,128.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-119.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,54114.0,268.2915,89591.94,-882100.0,0.8363037,269.1211,0.3387909,192792.0,0.0,1.5794678,0.8984804,0.0015840083,2.0896085e-05,11933810.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-119.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,22004.0,268.50635,90402.94,-943671.0,0.857666,269.85352,-0.5782013,82406.0,0.0,1.5478516,0.47807026,0.001568675,8.781441e-06,11871049.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-118.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-4972.0,268.49463,87662.94,-957454.0,1.4660645,269.10742,0.034103394,161040.0,0.0,1.4481201,0.39701557,0.002549231,-1.2307428e-06,11787643.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-118.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,18600.0,270.0376,88108.94,-1061318.0,3.4537354,270.54883,0.33781433,69720.0,0.0,1.6107178,0.70463276,0.002601698,7.519033e-06,11681628.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-117.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-16554.0,263.83057,81964.94,-825052.0,0.87927246,265.08398,-0.3174591,48326.0,0.0,1.2006836,0.6235781,0.0023795068,-5.7020225e-06,11267932.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-117.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,21698.0,266.58252,85298.94,-1197478.0,1.6451416,267.37695,0.2811737,40140.0,0.0,1.8339844,0.42435932,0.0015292168,8.4694475e-06,10852571.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-116.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,5718.0,261.06104,77547.94,-899688.0,0.5209961,262.45117,0.8798065,113322.0,0.0,4.05249,0.6099062,0.0006030947,2.2151507e-06,10567706.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-116.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,50074.0,266.36963,85868.94,-1350690.0,1.8337402,267.4707,0.26359558,111510.0,0.0,2.2653809,0.16264057,0.0008701533,1.9491185e-05,10478219.0,0.0,2006-01-04,0,5,0,0
2006-01-04,50.5,-115.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,110418.0,265.0747,82097.94,-1308620.0,1.6816406,265.74805,0.20011902,195204.0,0.0,1.7512207,0.043988228,0.0012591928,4.366599e-05,10512927.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-115.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,119786.0,262.5669,78527.94,-1295573.0,1.5556641,263.8203,1.6044159,659624.0,0.0,2.0456543,0.5518007,0.00042152405,4.8181508e-05,10529475.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-114.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-87102.0,264.813,83724.94,-2099004.0,2.142334,267.33984,1.778244,1639910.0,0.0,2.8555908,0.7656679,0.00015850365,-3.179442e-05,10236434.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-114.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-16154.0,264.80518,87860.94,-2751978.0,2.614502,269.89258,0.69914246,1724084.0,0.0,1.8409424,0.5312929,3.1739473e-05,-5.18281e-06,9895196.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-113.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,38744.0,265.08643,89859.94,-2821467.0,1.1563721,269.5371,1.1512909,1183264.0,0.0,4.185913,1.0166445,7.8976154e-07,1.4211051e-05,9608799.0,0.0,2006-01-04,0,5,0,0
2006-01-04,50.5,-113.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,26952.0,264.98682,90250.94,-3012982.0,0.9707031,270.8086,2.8446503,1697316.0,0.0,4.756958,1.192914,0.0,9.48552e-06,9556103.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-112.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,28428.0,265.53564,91271.94,-2788060.0,0.81103516,271.08594,3.052658,1362666.0,0.0,4.965454,1.0649843,0.0,1.0071322e-05,9646921.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-112.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,63142.0,266.46338,92327.94,-2572454.0,1.3010254,270.5996,2.3446503,965542.0,0.0,2.8574219,1.0698671,0.0,2.3415778e-05,9726173.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-111.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,92628.0,266.78955,92551.94,-2484705.0,0.8671875,270.13867,1.8964081,812924.0,0.0,1.1345215,1.6348085,0.0,3.4718774e-05,9656759.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-111.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,103634.0,266.58057,92312.94,-2592879.0,0.75,269.74805,2.2010956,936866.0,0.0,0.0,2.0752382,0.0,3.7685502e-05,9538789.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-110.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,147848.0,266.79932,93377.94,-2592211.0,0.73913574,269.69727,2.3368378,988522.0,0.0,0.0,2.32475,0.0,5.4216944e-05,9488669.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.5,-110.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,123956.0,266.41455,92573.94,-2605916.0,0.75,269.35156,2.7264862,947330.0,0.0,0.0,2.0810976,0.0,4.541641e-05,9585115.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-120.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-118356.0,266.66455,84582.94,-859177.0,0.0,268.74023,1.1639862,748892.0,468.0,1.4562988,1.6260195,0.0010357648,-4.1795895e-05,11855644.0,314.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-119.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,45192.0,271.52783,92716.94,-1065408.0,2.0205078,272.76367,0.050704956,232712.0,214.0,2.9927979,1.1909609,0.0012198538,1.7073937e-05,11866049.0,116.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-119.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-248934.0,266.35205,83502.94,-824406.0,0.6920166,268.06836,-0.3252716,613106.0,0.0,1.4831543,1.380414,0.0014586896,-8.7754335e-05,11808661.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-118.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-202262.0,267.1001,84920.94,-929080.0,0.0,267.89062,0.4608612,499256.0,0.0,1.3585205,0.8931093,0.0020342916,-7.085595e-05,11777147.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-118.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,32150.0,270.96338,91314.94,-1310681.0,0.0,271.48047,0.37882996,163366.0,0.0,1.2625732,0.7060976,0.0018772334,1.3059471e-05,11731733.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-117.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,20754.0,268.42236,85958.94,-1066760.0,1.5043945,268.99805,0.2499237,118014.0,0.0,1.5732422,0.4194765,0.0019968152,8.428004e-06,11421982.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-117.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,57442.0,267.76025,85507.94,-1264034.0,1.2150879,268.27734,0.51945496,179088.0,0.0,1.3048096,0.4404726,0.0018055737,2.2697728e-05,11052467.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-116.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,13054.0,263.80322,79384.94,-980747.0,0.76953125,264.69336,0.8954315,117560.0,0.0,1.6567383,0.25248432,0.0010514855,5.1823445e-06,10749778.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-116.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-17758.0,263.71338,81338.94,-1303368.0,2.5682373,265.29883,0.41789246,291596.0,0.0,1.4414062,0.41654682,0.00065144897,-5.522743e-06,10678380.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-115.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,21828.0,264.65283,81459.94,-1236821.0,2.7319336,265.47266,0.16593933,250722.0,0.0,1.4963379,0.5107851,0.000728637,8.800533e-06,10867924.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-115.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,192340.0,264.42627,81642.94,-1277011.0,2.8308105,265.25195,1.1571503,457996.0,0.0,1.4172363,0.30717182,0.0005207509,7.647555e-05,10968461.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-114.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-137634.0,264.02783,80454.94,-1564819.0,0.14538574,265.85547,2.0585175,1287444.0,0.0,1.5441895,0.50443745,0.00017359853,-4.8406422e-05,10621846.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-114.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-280908.0,265.84424,85201.94,-2671563.0,1.1595459,271.0254,2.6571503,2512702.0,0.0,1.4141846,0.7602968,7.271767e-05,-9.9296216e-05,10296617.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-113.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-164462.0,266.68408,89695.94,-3380651.0,1.8261719,273.2422,2.2723846,3323282.0,0.0,2.064087,0.9536562,2.193451e-05,-6.113853e-05,9968378.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-113.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-127976.0,266.6079,89975.94,-3310763.0,1.1617432,272.33008,2.778244,2717650.0,0.0,4.307495,1.2700624,5.7667494e-06,-4.5674853e-05,9756508.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-112.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,-43596.0,267.40283,91631.94,-3188245.0,1.2027588,272.8828,2.97258,2376422.0,0.0,1.1274414,1.6572695,5.2154064e-07,-1.6360078e-05,9824102.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-112.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-14012.0,267.42236,92117.94,-2986328.0,1.0471191,272.82227,2.6229706,2021260.0,0.0,4.9005127,2.090375,0.0,-5.70016e-06,9930365.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-111.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,33268.0,267.35986,92611.94,-2891411.0,0.91052246,272.32227,2.1395721,1775302.0,0.0,1.5152588,2.5430117,0.0,1.1346769e-05,9878776.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-111.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,-34120.0,266.57666,92021.94,-2984586.0,1.0682373,271.63867,1.8700409,2049118.0,0.0,4.5284424,2.8643007,0.0,-1.2543052e-05,9769409.0,0.0,2006-01-04,0,0,0,0
2006-01-04,50.0,-110.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,110010.0,266.64697,92140.94,-2853390.0,0.87268066,271.03125,2.3114471,1860812.0,0.0,0.0,3.0185976,0.0,3.8213562e-05,9631097.0,0.0,2006-01-04,0,11,0,0
2006-01-04,50.0,-110.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,366.0,266.27783,91958.94,-3153038.0,0.80700684,271.73828,3.1385956,2277490.0,0.0,1.2336426,2.5117617,0.0,-5.951151e-07,9498368.0,0.0,2006-01-04,0,4,0,0
2006-01-04,49.5,-120.0,0 days 12:00:00,0.0,2006-01-04 12:00:00,11552.0,261.62354,82101.94,-930970.0,1.0738525,263.5293,1.2274628,301068.0,950.0,1.65979,0.58207417,0.0012552589,4.5318156e-06,11339726.0,634.0,2006-01-04,0,0,0,0
2006-01-04,49.5,-119.5,0 days 12:00:00,0.0,2006-01-04 12:00:00,8344.0,268.44385,89643.94,-1181138.0,2.1571045,269.35156,-0.49031067,569956.0,630.0,2.866333,1.0640078,0.0012539029,3.85195e-06,11600333.0,330.0,2006-01-04,0,0,0,0
