time,latitude,longitude,step,surface,valid_time,t2m,sp,u10,v10,d2m,tp,e,lai_lv,lai_hv,sshf,slhf,ssrd,strd,ssr,str,date,is_fire_day
2006-01-01,59.0,-118.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.56274,95245.75,-1.1729183,1.2082062,266.41748,4.7057867e-05,2.5734305e-05,0.0,1.1328125,679128.0,64126.0,0.0,11643135.0,0.0,-926591.0,2006-01-01,0
2006-01-01,59.0,-117.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.39087,95223.75,-1.1831722,1.7101593,266.19092,2.4549663e-05,-1.2497418e-05,0.0,1.1400146,1175784.0,-36986.0,0.0,11227913.0,0.0,-1335680.0,2006-01-01,0
2006-01-01,59.0,-117.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.16235,94446.75,-1.3653011,1.9337921,266.03662,3.7685037e-05,-2.507586e-05,0.0,1.1549072,1408204.0,-71078.0,0.0,10986631.0,0.0,-1541675.0,2006-01-01,0
2006-01-01,59.0,-116.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.6526,92223.75,-1.6665707,1.8136749,265.54248,4.5843422e-05,-9.242445e-06,2.4746094,1.7055664,1375308.0,-26998.0,0.0,10832691.0,0.0,-1561643.0,2006-01-01,0
2006-01-01,59.0,-116.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.7229,90420.75,-1.5337582,1.4894562,264.67334,5.4597855e-05,3.8367696e-05,0.0,1.0390625,1037340.0,95434.0,0.0,10885266.0,0.0,-1335701.0,2006-01-01,0
2006-01-01,59.0,-115.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.08228,90052.75,-1.0322933,1.2804718,264.2085,7.7299774e-05,9.445008e-05,0.0,1.0390625,423120.0,238738.0,0.0,11099281.0,0.0,-1006982.0,2006-01-01,0
2006-01-01,59.0,-115.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,264.75415,90123.75,-0.40875816,1.3449249,263.8374,0.00017665327,8.455478e-05,0.0,1.1097412,291112.0,212990.0,0.0,11313630.0,0.0,-754745.0,2006-01-01,0
2006-01-01,59.0,-114.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,264.9807,91645.75,0.0609684,1.2482452,264.16748,0.0002380684,3.502611e-05,0.0,1.1522217,130414.0,91542.0,0.0,11249366.0,0.0,-650555.0,2006-01-01,0
2006-01-01,59.0,-114.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,263.77563,93160.75,0.53118324,1.1837921,262.78662,0.00016432256,4.1985884e-05,0.0,1.2561035,240716.0,105986.0,0.0,11118549.0,0.0,-816415.0,2006-01-01,0
2006-01-01,59.0,-113.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.6936,96662.75,-0.02057457,1.541214,264.41553,0.00011496246,6.0399063e-05,0.0,1.1328125,805802.0,153060.0,0.0,11040542.0,0.0,-1299644.0,2006-01-01,0
2006-01-01,59.0,-113.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.31665,96828.75,-0.99030113,1.4914093,266.271,0.00010816008,2.4524517e-05,0.0,1.1328125,1268310.0,60760.0,0.0,11054228.0,0.0,-1538005.0,2006-01-01,0
2006-01-01,59.0,-112.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,268.0608,96879.75,-0.9800472,1.4210968,267.06006,0.00013752282,2.8600916e-06,0.0,1.1328125,1397854.0,3592.0,0.0,11150180.0,0.0,-1539646.0,2006-01-01,0
2006-01-01,59.0,-112.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,268.98267,97233.75,-1.1070004,2.043167,267.85498,0.00018267334,-4.972983e-05,0.0,1.0648193,1377994.0,-140958.0,0.0,11435858.0,0.0,-1408937.0,2006-01-01,0
2006-01-01,59.0,-111.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,269.58813,97397.75,-0.9722347,1.8488312,268.06396,0.0002734959,-7.651001e-05,0.0,1.0661621,1240988.0,-216866.0,0.0,11762933.0,0.0,-1166374.0,2006-01-01,0
2006-01-01,59.0,-111.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,269.83618,97086.75,-1.1524105,2.2697296,268.0503,0.0003324598,-9.521376e-05,0.0,1.1340332,1120676.0,-269882.0,0.0,12027746.0,0.0,-933549.0,2006-01-01,0
2006-01-01,59.0,-110.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,270.0569,97573.75,-1.5967464,3.23555,268.1792,0.00030937046,-3.7415884e-05,0.0,0.0,381546.0,-106054.0,0.0,12191906.0,0.0,-634547.0,2006-01-01,0
2006-01-01,59.0,-110.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,270.31274,97413.75,-1.6802425,3.3214874,268.11084,0.00020882487,-7.688347e-05,0.0,0.3227539,620484.0,-217926.0,0.0,12292305.0,0.0,-583336.0,2006-01-01,0
2006-01-01,58.5,-120.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,263.719,94306.75,-1.4429379,0.6574249,262.20654,1.733005e-05,-4.058704e-06,0.0,1.21875,76376.0,-9396.0,0.0,10266173.0,0.0,-1058191.0,2006-01-01,0
2006-01-01,58.5,-119.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.05298,93035.75,-1.3604183,1.0314484,263.79834,2.2947788e-05,-2.9932708e-06,0.0,1.2436523,26664.0,-6498.0,0.0,10718829.0,0.0,-912102.0,2006-01-01,0
2006-01-01,58.5,-119.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.75806,93659.75,-1.1812191,1.1984406,264.73193,3.6671758e-05,1.5014783e-05,0.0,1.21875,99672.0,38394.0,0.0,11207736.0,0.0,-658326.0,2006-01-01,0
2006-01-01,58.5,-118.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.33032,94761.75,-1.2442074,1.4650421,265.46436,2.5242567e-05,7.4139796e-05,0.0,1.21875,430784.0,187100.0,0.0,11310943.0,0.0,-955385.0,2006-01-01,0
2006-01-01,58.5,-118.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.54126,94638.75,-1.3750668,1.4328156,265.69873,1.1883676e-05,8.93902e-05,0.0,1.1844482,909550.0,226580.0,0.0,10966654.0,0.0,-1423456.0,2006-01-01,0
2006-01-01,58.5,-117.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.1975,95114.75,-1.4473324,1.0128937,265.2456,1.3701618e-05,0.00012250058,0.0,1.2139893,1120130.0,310224.0,0.0,10526612.0,0.0,-1781737.0,2006-01-01,0
2006-01-01,58.5,-117.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.50024,95770.75,-1.5635433,0.7394562,264.4878,3.2007694e-05,0.00012066122,2.3787842,2.593872,1100622.0,316204.0,0.0,10384323.0,0.0,-1759289.0,2006-01-01,0
2006-01-01,58.5,-116.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.5569,95819.75,-1.9165707,0.4552765,265.5835,4.49121e-05,0.000116571784,2.2806396,2.5445557,1318678.0,308376.0,0.0,10440264.0,0.0,-1888439.0,2006-01-01,0
2006-01-01,58.5,-116.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.2854,95712.75,-1.9502621,0.1164093,266.26123,4.8175454e-05,9.3912706e-05,2.3198242,2.225708,1081652.0,247782.0,0.0,10834269.0,0.0,-1566638.0,2006-01-01,0
2006-01-01,58.5,-115.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.84204,95871.75,-1.7705746,-0.054489136,266.74756,6.1780214e-05,-1.7110258e-05,0.44396973,1.2683105,1048838.0,-48286.0,0.0,11407339.0,0.0,-1164219.0,2006-01-01,0
2006-01-01,58.5,-115.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.5686,96283.75,-1.2544613,-0.30155945,266.4253,9.853393e-05,-1.6515143e-05,0.0,1.21875,615746.0,-47008.0,0.0,11821782.0,0.0,-727508.0,2006-01-01,0
2006-01-01,58.5,-114.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.54907,96505.75,-1.1934261,-0.05644226,266.12256,0.00011860579,2.1178275e-06,0.59606934,1.2628174,410880.0,3264.0,0.0,11796876.0,0.0,-695417.0,2006-01-01,0
2006-01-01,58.5,-114.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.5901,96693.75,-1.2290707,0.52949524,265.0327,9.6827745e-05,9.592623e-07,0.0,1.1328125,600184.0,-1202.0,0.0,11593854.0,0.0,-885999.0,2006-01-01,0
2006-01-01,58.5,-113.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.14087,96811.75,-1.2617855,0.978714,265.4253,7.4893236e-05,-2.3184344e-05,0.0,1.1414795,987732.0,-67158.0,0.0,11417647.0,0.0,-1149603.0,2006-01-01,0
2006-01-01,58.5,-113.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.51782,96665.75,-1.3560238,1.0216827,265.74756,5.4433942e-05,-8.701347e-06,1.7897949,1.144043,989010.0,-28578.0,0.0,11267731.0,0.0,-1245155.0,2006-01-01,0
2006-01-01,58.5,-112.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,268.65454,96798.75,-1.5210629,1.6154327,267.0171,5.1796436e-05,-4.0978193e-05,2.0810547,1.3621826,1548224.0,-116154.0,0.0,11192554.0,0.0,-1549632.0,2006-01-01,0
2006-01-01,58.5,-112.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,268.9397,97162.75,-2.0557308,2.8859406,267.42334,8.3602965e-05,1.8844381e-05,0.0,0.0,446468.0,53416.0,0.0,11309136.0,0.0,-1299148.0,2006-01-01,0
2006-01-01,58.5,-111.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,269.65454,97418.75,-1.273016,2.4503937,267.98193,0.00017055124,-9.5341355e-05,0.0,1.1848145,1536284.0,-270244.0,0.0,11517738.0,0.0,-1434946.0,2006-01-01,0
2006-01-01,58.5,-111.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,270.02563,97514.75,-0.8447933,2.2707062,267.99365,0.0001623407,-0.00011611637,0.8156738,1.6027832,1308310.0,-329130.0,0.0,11777526.0,0.0,-1182771.0,2006-01-01,0
2006-01-01,58.5,-110.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,270.38892,96809.75,-1.1226254,2.6203156,267.937,0.00016199797,-0.00012624916,0.0,1.21875,1275672.0,-357852.0,0.0,12037386.0,0.0,-983048.0,2006-01-01,0
2006-01-01,58.5,-110.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,270.3147,96648.75,-0.9673519,2.3322296,267.67725,0.00017739087,-0.00013730396,0.0,1.1367188,1071482.0,-389186.0,0.0,12229739.0,0.0,-754577.0,2006-01-01,0
2006-01-01,58.0,-120.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.20532,91348.75,-0.68561363,2.1310577,264.57764,4.0382147e-06,3.725011e-05,0.0,1.329956,597064.0,94660.0,0.0,9779624.0,0.0,-1735517.0,2006-01-01,0
2006-01-01,58.0,-119.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.80493,90946.75,-0.49420738,2.0265656,264.39795,1.8626451e-06,4.7868118e-05,0.0,1.3725586,509066.0,121602.0,0.0,9811221.0,0.0,-1736155.0,2006-01-01,0
2006-01-01,58.0,-119.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,264.97876,91407.75,-0.6030941,1.8107452,263.7964,3.9041042e-06,9.0433285e-05,0.0,1.3355713,236234.0,227992.0,0.0,9940817.0,0.0,-1916284.0,2006-01-01,0
2006-01-01,58.0,-118.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,264.71118,93403.75,-0.8628597,1.3644562,263.5503,7.882714e-06,0.0001336541,0.0,1.2611084,492566.0,335888.0,0.0,10036185.0,0.0,-1892155.0,2006-01-01,0
2006-01-01,58.0,-118.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.44946,94396.75,-1.0845394,0.99531555,264.47803,8.367002e-06,0.00010777265,0.0,1.21875,863926.0,271854.0,0.0,10114097.0,0.0,-1917537.0,2006-01-01,0
2006-01-01,58.0,-117.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.89478,95051.75,-1.269598,0.9289093,265.8296,9.760261e-06,4.8999675e-05,0.0,1.1661377,1103334.0,125682.0,0.0,10138684.0,0.0,-2095337.0,2006-01-01,0
2006-01-01,58.0,-117.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.38892,95532.75,-1.2632504,0.7619171,265.51514,1.1853874e-05,4.970748e-05,1.8237305,1.2077637,1361120.0,127214.0,0.0,10036915.0,0.0,-2149844.0,2006-01-01,0
2006-01-01,58.0,-116.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,265.06274,94429.75,-1.0850277,0.8585968,263.66943,7.547438e-06,4.4964254e-05,1.5418701,1.3586426,1220578.0,116498.0,0.0,10035568.0,0.0,-1935729.0,2006-01-01,0
2006-01-01,58.0,-116.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.48657,94308.75,-0.8223324,0.95332336,265.39014,8.359551e-06,2.8210692e-05,0.0,1.2253418,1000962.0,73162.0,0.0,10520890.0,0.0,-1636119.0,2006-01-01,0
2006-01-01,58.0,-115.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,268.6311,96013.75,-1.0532894,1.0324249,267.14795,1.0147691e-05,-1.8523075e-05,0.0,1.2493896,1178656.0,-47646.0,0.0,11174018.0,0.0,-1426970.0,2006-01-01,0
2006-01-01,58.0,-115.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,269.1897,95728.75,-1.1851254,0.8585968,267.29248,1.2375414e-05,-4.156865e-05,0.0,1.21875,1165656.0,-111536.0,0.0,11471006.0,0.0,-1250216.0,2006-01-01,0
2006-01-01,58.0,-114.5,0 days 12:00:00,0.0,2006-01-01 12:00:00,267.83228,95931.75,-1.1665707,0.9113312,266.05615,1.7650425e-05,-3.5552308e-05,0.0,1.21875,1164096.0,-102018.0,0.0,11303138.0,0.0,-1331992.0,2006-01-01,0
2006-01-01,58.0,-114.0,0 days 12:00:00,0.0,2006-01-01 12:00:00,266.58032,95936.75,-0.76032066,1.3498077,264.71826,2.6799738e-05,-4.0408224e-05,0.0,1.2419434,1119956.0,-117774.0,0.0,11136756.0,0.0,-1386147.0,2006-01-01,0
