time,latitude,longitude,step,surface,valid_time,sp,tp,t2m,d2m,v10,u10,date,is_fire_day
2006-03-11,55.0,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92121.81,0.0021216809,261.6867,260.36584,-0.19443321,0.7241974,2006-03-11,0
2006-03-11,55.0,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91214.81,0.0024512946,262.56757,261.3346,-0.7334957,0.5669708,2006-03-11,0
2006-03-11,55.0,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90236.81,0.0027951389,263.3625,262.1432,-1.3916988,-0.033615112,2006-03-11,0
2006-03-11,55.0,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93450.81,0.002844402,265.1535,263.82678,-1.636816,-0.5658417,2006-03-11,0
2006-03-11,55.0,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93638.81,0.0020697652,264.96405,263.61194,-1.7247066,-0.7103729,2006-03-11,0
2006-03-11,55.0,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93925.81,0.0014314741,264.57147,263.276,-1.8409176,-0.79533386,2006-03-11,0
2006-03-11,55.0,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,94402.81,0.0013281048,263.92303,262.60217,-1.9122066,-0.75920105,2006-03-11,0
2006-03-11,55.0,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,94890.81,0.0009810865,263.82147,262.35217,-1.7627926,-0.7054901,2006-03-11,0
2006-03-11,55.0,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,94551.81,0.0007282287,264.21796,262.87952,-1.7569332,-0.9408417,2006-03-11,0
2006-03-11,55.0,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93562.81,0.00052330794,263.9621,262.62952,-1.4620113,-0.90275574,2006-03-11,0
2006-03-11,55.0,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93616.81,0.00045050084,263.15936,261.9049,-1.4795895,-0.9447479,2006-03-11,0
2006-03-11,55.0,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93257.81,0.00039587318,262.65546,261.2838,-1.4610348,-1.0131073,2006-03-11,0
2006-03-11,55.0,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93506.81,0.00051809254,262.97186,261.24866,-2.3946285,-2.158615,2006-03-11,0
2006-03-11,54.5,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,86783.81,0.00074277224,254.3117,252.1725,-0.62021446,0.4116974,2006-03-11,0
2006-03-11,54.5,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,86489.81,0.00089701416,255.2492,253.20766,-0.3145504,1.0738068,2006-03-11,0
2006-03-11,54.5,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,89624.81,0.0010297686,256.8156,254.71742,-0.3799801,1.6978302,2006-03-11,0
2006-03-11,54.5,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91156.81,0.0014689803,258.2414,256.1178,-0.3096676,1.7759552,2006-03-11,0
2006-03-11,54.5,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90937.81,0.001590842,258.38593,256.4928,-0.40634727,2.0669708,2006-03-11,0
2006-03-11,54.5,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91293.81,0.0017013788,259.35858,257.35608,-0.43271446,2.1734161,2006-03-11,0
2006-03-11,54.5,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92067.81,0.0018079818,260.16327,258.36,-0.5079098,1.7886505,2006-03-11,0
2006-03-11,54.5,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91064.81,0.0017733664,260.0871,258.5514,-0.7227535,1.5054474,2006-03-11,0
2006-03-11,54.5,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,89801.81,0.0015267074,260.32733,258.63538,-1.0235348,1.3462677,2006-03-11,0
2006-03-11,54.5,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90078.81,0.0015315354,262.1789,260.4264,-1.3819332,0.88630676,2006-03-11,0
2006-03-11,54.5,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91945.81,0.0018657983,264.60663,263.22717,-1.8350582,-0.047286987,2006-03-11,0
2006-03-11,54.5,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93713.81,0.0023530363,265.95233,264.57092,-2.2227535,-0.87931824,2006-03-11,0
2006-03-11,54.5,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93769.81,0.0022849082,265.54413,264.07678,-2.3497066,-1.0951385,2006-03-11,0
2006-03-11,54.5,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93535.81,0.0016280204,264.89374,263.4967,-2.268652,-1.0287323,2006-03-11,0
2006-03-11,54.5,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93663.81,0.0015215367,264.4992,263.2096,-2.3008785,-1.0590057,2006-03-11,0
2006-03-11,54.5,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93599.81,0.0015622467,264.15936,262.8131,-2.0801754,-1.1068573,2006-03-11,0
2006-03-11,54.5,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,94345.81,0.0015138775,264.16522,262.63733,-2.0215816,-1.1420135,2006-03-11,0
2006-03-11,54.5,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,94115.81,0.0014142484,263.4992,261.86,-1.9776363,-1.0980682,2006-03-11,0
2006-03-11,54.5,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,94371.81,0.001418376,263.06757,261.41858,-2.0772457,-1.1332245,2006-03-11,0
2006-03-11,54.5,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,94451.81,0.0013507694,263.3371,261.54553,-2.1563473,-1.3304901,2006-03-11,0
2006-03-11,54.5,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,94597.81,0.001260081,263.76483,261.94397,-2.0704098,-1.4193573,2006-03-11,0
2006-03-11,54.0,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,81876.81,0.00024827718,254.30975,252.17055,-0.7959957,-0.7806854,2006-03-11,0
2006-03-11,54.0,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,80994.81,0.00040330886,254.38593,252.27992,-0.7940426,-0.16056824,2006-03-11,0
2006-03-11,54.0,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,86476.81,0.0005481333,255.3078,253.32094,-0.5831051,0.31404114,2006-03-11,0
2006-03-11,54.0,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,85101.81,0.00069273415,256.19257,254.27602,-0.5616207,0.9068146,2006-03-11,0
2006-03-11,54.0,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,87567.81,0.0007881016,257.13788,255.10023,-0.88095665,1.475174,2006-03-11,0
2006-03-11,54.0,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,88852.81,0.0010219157,258.2531,256.12756,-0.8790035,1.5972443,2006-03-11,0
2006-03-11,54.0,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90020.81,0.0013187915,258.95624,257.17053,-1.089941,1.5474396,2006-03-11,0
2006-03-11,54.0,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,88436.81,0.0014748067,259.32538,257.485,-1.3584957,1.6646271,2006-03-11,0
2006-03-11,54.0,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90024.81,0.0016334594,260.5031,258.3092,-1.5147457,1.827713,2006-03-11,0
2006-03-11,54.0,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91130.81,0.0018569023,262.29608,260.0631,-1.5020504,1.6704865,2006-03-11,0
2006-03-11,54.0,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93175.81,0.002281019,264.94257,263.4088,-1.9356441,0.9419708,2006-03-11,0
2006-03-11,54.0,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93570.81,0.0027134656,266.16132,264.9928,-2.2950191,-0.500412,2006-03-11,0
2006-03-11,54.0,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93154.81,0.0028494387,265.80585,264.42053,-2.721777,-1.3334198,2006-03-11,0
2006-03-11,54.0,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93497.81,0.0020126342,265.47382,264.07483,-2.6543941,-1.3207245,2006-03-11,0
2006-03-11,54.0,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93807.81,0.0015742719,265.26093,263.74084,-2.7588863,-1.687912,2006-03-11,0
2006-03-11,54.0,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93860.81,0.0013800651,264.94843,263.2975,-3.1006832,-2.1068573,2006-03-11,0
2006-03-11,54.0,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93680.81,0.0014617086,264.2707,262.6139,-3.00498,-1.969162,2006-03-11,0
2006-03-11,54.0,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93834.81,0.0016492993,263.81757,262.19397,-3.2627926,-1.9574432,2006-03-11,0
2006-03-11,54.0,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93685.81,0.0016856283,263.64178,262.00256,-3.0625973,-1.7718964,2006-03-11,0
2006-03-11,54.0,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93888.81,0.0016713083,263.64374,262.07874,-2.6485348,-1.634201,2006-03-11,0
2006-03-11,54.0,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93705.81,0.0017199904,263.28827,261.81116,-2.3438473,-1.5414276,2006-03-11,0
2006-03-11,53.5,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,80599.81,1.9082427e-05,254.59882,252.43617,-0.9571285,-0.9193573,2006-03-11,0
2006-03-11,53.5,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,79274.81,7.855296e-05,253.7746,251.61586,-0.980566,-0.8158417,2006-03-11,0
2006-03-11,53.5,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,78454.81,0.00026752948,253.76288,251.61781,-0.6915035,-0.67814636,2006-03-11,0
2006-03-11,53.5,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,80227.81,0.00042506456,254.82147,252.72914,-0.79013634,0.13630676,2006-03-11,0
2006-03-11,53.5,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,84068.81,0.00057860615,256.7453,254.75258,-0.76083946,0.47224426,2006-03-11,0
2006-03-11,53.5,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,86663.81,0.0006318033,258.00897,256.27405,-0.45908165,0.8560333,2006-03-11,0
2006-03-11,53.5,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,88935.81,0.00068115594,259.67108,257.3053,-0.83701134,1.5357208,2006-03-11,0
2006-03-11,53.5,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90092.81,0.0011046767,260.4699,258.05334,-1.0772457,1.7368927,2006-03-11,0
2006-03-11,53.5,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90296.81,0.0016235352,260.95038,258.65295,-1.214941,2.01326,2006-03-11,0
2006-03-11,53.5,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90985.81,0.001678431,261.82147,259.6256,-1.5840816,2.185135,2006-03-11,0
2006-03-11,53.5,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91765.81,0.0018896848,263.36835,261.43616,-1.9307613,2.403885,2006-03-11,0
2006-03-11,53.5,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92429.81,0.0026100664,265.09882,263.8131,-1.9942379,1.4458771,2006-03-11,0
2006-03-11,53.5,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92751.81,0.003583291,265.86053,264.7838,-2.364355,-0.49357605,2006-03-11,0
2006-03-11,53.5,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93131.81,0.0027025281,265.68085,264.44397,-2.7120113,-1.6683807,2006-03-11,0
2006-03-11,53.5,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92515.81,0.0019082368,265.13593,263.9264,-2.78623,-1.7494354,2006-03-11,0
2006-03-11,53.5,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93341.81,0.0020438968,265.34686,264.0592,-3.5928707,-2.1986542,2006-03-11,0
2006-03-11,53.5,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93605.81,0.0019796877,264.99335,263.44983,-3.6944332,-2.3363495,2006-03-11,0
2006-03-11,53.5,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93375.81,0.0020383238,264.52655,263.07288,-3.5606441,-2.3002167,2006-03-11,0
2006-03-11,53.5,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93604.81,0.002182433,264.28827,262.78772,-4.058691,-2.5394745,2006-03-11,0
2006-03-11,53.5,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93990.81,0.0020443737,264.25702,262.61,-4.4307613,-2.837326,2006-03-11,0
2006-03-11,53.5,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,94079.81,0.0019095928,264.12616,262.3932,-4.6045895,-2.821701,2006-03-11,0
2006-03-11,53.0,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,80186.81,6.496906e-07,257.35468,253.38539,-0.57626915,-0.297287,2006-03-11,0
2006-03-11,53.0,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,85024.81,1.3053417e-06,259.93475,255.89906,-0.6915035,-0.21916199,2006-03-11,0
2006-03-11,53.0,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,79316.81,1.654923e-05,255.04608,252.28773,-0.7569332,-0.85783386,2006-03-11,0
2006-03-11,53.0,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,79273.81,0.00017418861,254.7453,252.76625,-0.589941,-0.65763855,2006-03-11,0
2006-03-11,53.0,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,83225.81,0.000539431,256.91913,255.17836,-0.67294884,-0.484787,2006-03-11,0
2006-03-11,53.0,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,79606.81,0.000840047,255.11053,253.07094,-0.5860348,-0.035568237,2006-03-11,0
2006-03-11,53.0,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,82933.81,0.0007950455,257.0949,254.94008,-0.6133785,1.1753693,2006-03-11,0
2006-03-11,53.0,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,86251.81,0.00088270905,258.96014,256.63928,-1.065527,1.6421661,2006-03-11,0
2006-03-11,53.0,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,87922.81,0.0008769274,260.0285,257.6842,-1.4581051,2.225174,2006-03-11,0
2006-03-11,53.0,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90073.81,0.0012669802,261.5246,259.0592,-1.5000973,2.3325958,2006-03-11,0
2006-03-11,53.0,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90956.81,0.0016010493,262.3703,260.23303,-1.4747066,2.4605255,2006-03-11,0
2006-03-11,53.0,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90629.81,0.0019652038,262.78436,261.0885,-1.5352535,2.6685333,2006-03-11,0
2006-03-11,53.0,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91044.81,0.0027830987,264.10663,262.8463,-1.6338863,2.216385,2006-03-11,0
2006-03-11,53.0,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92034.81,0.003527814,265.5832,264.7428,-2.2120113,0.52986145,2006-03-11,0
2006-03-11,53.0,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92442.81,0.0027368157,265.69843,264.60608,-3.1016598,-1.4056854,2006-03-11,0
2006-03-11,53.0,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92726.81,0.0022934466,265.35272,264.23303,-3.7178707,-1.852951,2006-03-11,0
2006-03-11,53.0,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93020.81,0.002459058,265.32733,264.026,-3.6729488,-2.040451,2006-03-11,0
2006-03-11,53.0,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92861.81,0.0022386848,264.88202,263.5924,-4.239355,-2.8539276,2006-03-11,0
2006-03-11,53.0,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93169.81,0.0021542995,264.75702,263.41663,-4.819433,-3.272873,2006-03-11,0
2006-03-11,53.0,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93396.81,0.001997599,264.72577,263.27405,-5.0440426,-3.3705292,2006-03-11,0
2006-03-11,53.0,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93755.81,0.001976171,264.7707,263.25452,-5.016699,-3.0892792,2006-03-11,0
2006-03-11,52.5,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,80834.81,1.1712312e-06,258.10077,252.28773,-0.8741207,-0.6898651,2006-03-11,0
2006-03-11,52.5,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,81669.81,1.4841556e-06,258.87225,253.64906,-0.9141598,-0.3383026,2006-03-11,0
2006-03-11,52.5,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,81724.81,1.0967254e-06,258.9914,254.52406,-0.72958946,-0.47306824,2006-03-11,0
2006-03-11,52.5,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,80999.81,1.5312433e-05,257.06952,254.77992,-0.9942379,-0.62345886,2006-03-11,0
2006-03-11,52.5,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,78175.81,4.4801833e-05,256.09882,254.17055,-0.84677696,-0.59220886,2006-03-11,0
2006-03-11,52.5,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,78092.81,0.00018382966,253.88593,251.7975,-0.38583946,-0.86857605,2006-03-11,0
2006-03-11,52.5,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,77164.81,0.00047464072,253.54999,251.29555,-0.30087852,0.39900208,2006-03-11,0
2006-03-11,52.5,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,79796.81,0.00077001157,255.55194,253.54555,-0.53427696,0.8101349,2006-03-11,0
2006-03-11,52.5,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,84337.81,0.00070452096,258.66327,256.5514,-0.8096676,1.1460724,2006-03-11,0
2006-03-11,52.5,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,87828.81,0.00075540843,260.88202,258.32288,-1.4034176,1.865799,2006-03-11,0
2006-03-11,52.5,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,89691.81,0.0009591967,261.98944,259.55334,-1.9952145,2.4781036,2006-03-11,0
2006-03-11,52.5,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,89887.81,0.0011098624,262.40155,260.20178,-2.503027,3.093338,2006-03-11,0
2006-03-11,52.5,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90487.81,0.0014592499,263.39178,261.29358,-2.5284176,2.9644318,2006-03-11,0
2006-03-11,52.5,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90743.81,0.0023009866,264.4875,262.85022,-2.3926754,2.4810333,2006-03-11,0
2006-03-11,52.5,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91770.81,0.0029703765,266.10272,265.11194,-2.6739254,0.9419708,2006-03-11,0
2006-03-11,52.5,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92098.81,0.003054717,266.15155,265.2467,-3.4922848,-0.8119354,2006-03-11,0
2006-03-11,52.5,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92612.81,0.0033664196,266.12225,265.25842,-3.9063473,-2.0365448,2006-03-11,0
2006-03-11,52.5,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92491.81,0.0029916107,265.8742,264.97522,-3.7364254,-2.462326,2006-03-11,0
2006-03-11,52.5,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92538.81,0.002456212,265.60858,264.5924,-3.8985348,-2.8236542,2006-03-11,0
2006-03-11,52.5,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,93021.81,0.0023299693,265.61053,264.41077,-4.4395504,-3.1830292,2006-03-11,0
2006-03-11,52.5,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,93096.81,0.0023802905,265.466,264.07483,-4.69248,-3.2650604,2006-03-11,0
2006-03-11,52.0,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,88274.81,5.304813e-07,260.8078,256.76038,-1.0752926,-0.5023651,2006-03-11,0
2006-03-11,52.0,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,84146.81,1.5586614e-06,257.25507,253.51234,-1.074316,-0.6752167,2006-03-11,0
2006-03-11,52.0,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,82187.81,7.390976e-07,258.67108,253.57484,-0.81064415,-0.4476776,2006-03-11,0
2006-03-11,52.0,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,84468.81,5.9008596e-07,259.466,255.3307,-0.5596676,-0.6351776,2006-03-11,0
2006-03-11,52.0,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,83772.81,1.0222196e-06,258.39764,255.1686,-0.5284176,-0.59806824,2006-03-11,0
2006-03-11,52.0,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,79018.81,1.2362003e-05,254.95624,251.84828,-0.85263634,-0.6400604,2006-03-11,0
2006-03-11,52.0,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,77484.81,7.765889e-05,253.82538,251.66078,-0.92001915,-0.3773651,2006-03-11,0
2006-03-11,52.0,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,78952.81,0.000452587,255.0617,252.99477,-0.2442379,-0.19572449,2006-03-11,0
2006-03-11,52.0,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,77805.81,0.0007654667,254.23358,252.09242,0.12001991,0.5708771,2006-03-11,0
2006-03-11,52.0,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,83113.81,0.00061842205,257.78632,255.80336,-0.77646446,1.4937286,2006-03-11,0
2006-03-11,52.0,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,86637.81,0.00051421823,260.51093,258.04944,-1.9522457,2.0816193,2006-03-11,0
2006-03-11,52.0,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,89127.81,0.00065829756,262.1164,259.67444,-2.9200191,2.8511505,2006-03-11,0
2006-03-11,52.0,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90008.81,0.0009773016,262.9074,260.69592,-3.2510738,3.383377,2006-03-11,0
2006-03-11,52.0,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90381.81,0.0011389792,263.8156,261.74084,-3.6475582,3.6841583,2006-03-11,0
2006-03-11,52.0,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91029.81,0.0014995426,265.41132,263.76038,-3.6719723,3.16951,2006-03-11,0
2006-03-11,52.0,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91266.81,0.0024360358,266.44843,265.54944,-3.7491207,1.7515411,2006-03-11,0
2006-03-11,52.0,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91393.81,0.0029697805,266.6789,266.03772,-3.049902,-0.58732605,2006-03-11,0
2006-03-11,52.0,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91775.81,0.0030434816,266.32147,265.4928,-2.8702145,-1.6771698,2006-03-11,0
2006-03-11,52.0,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91883.81,0.0028090267,265.85858,265.00452,-3.1553707,-1.7631073,2006-03-11,0
2006-03-11,52.0,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92632.81,0.0028514504,265.925,264.8756,-3.6094723,-2.054123,2006-03-11,0
2006-03-11,52.0,-110.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,92310.81,0.0029052137,265.46405,264.2467,-3.962988,-2.429123,2006-03-11,0
2006-03-11,51.5,-120.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,84021.81,4.261732e-07,259.89764,254.29945,-0.80771446,0.27009583,2006-03-11,0
2006-03-11,51.5,-119.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,87204.81,4.261732e-07,260.05,256.08655,-0.84189415,-0.7162323,2006-03-11,0
2006-03-11,51.5,-119.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,83878.81,6.943941e-07,259.22968,254.9811,-0.62802696,-0.672287,2006-03-11,0
2006-03-11,51.5,-118.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,84562.81,2.0056964e-06,259.89764,255.60414,-0.48837852,-0.76213074,2006-03-11,0
2006-03-11,51.5,-118.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,79822.81,1.960993e-06,257.7785,252.11586,-0.3145504,-0.60002136,2006-03-11,0
2006-03-11,51.5,-117.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,82409.81,2.5421382e-06,260.87225,253.83461,-0.2725582,-0.09611511,2006-03-11,0
2006-03-11,51.5,-117.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,84214.81,1.8715858e-06,260.16718,255.61977,-0.5225582,-0.7552948,2006-03-11,0
2006-03-11,51.5,-116.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,78165.81,3.0362606e-05,253.17499,251.09828,-0.85751915,-0.97306824,2006-03-11,0
2006-03-11,51.5,-116.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,76062.81,0.0001805812,251.79999,249.39516,-0.6768551,0.056228638,2006-03-11,0
2006-03-11,51.5,-115.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,76907.81,0.0004140973,251.53046,249.20766,-0.26962852,1.1206818,2006-03-11,0
2006-03-11,51.5,-115.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,83958.81,0.0003808677,257.77655,255.5143,-1.2081051,1.4488068,2006-03-11,0
2006-03-11,51.5,-114.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,87227.81,0.00025544464,260.76678,258.26233,-2.6729488,1.850174,2006-03-11,0
2006-03-11,51.5,-114.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,89003.81,0.0003769934,262.35272,260.01428,-3.3077145,2.7232208,2006-03-11,0
2006-03-11,51.5,-113.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,90396.81,0.0005111635,263.675,261.29358,-4.138769,3.8199005,2006-03-11,0
2006-03-11,51.5,-113.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91357.81,0.0008693874,264.96014,262.88538,-3.6934566,3.6411896,2006-03-11,0
2006-03-11,51.5,-112.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91137.81,0.0015150249,266.00702,264.5631,-3.37998,3.3267365,2006-03-11,0
2006-03-11,51.5,-112.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,90785.81,0.0015608609,266.8078,265.85413,-3.176855,1.6831818,2006-03-11,0
2006-03-11,51.5,-111.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,91789.81,0.0018516273,267.03436,266.1256,-2.8790035,-0.57463074,2006-03-11,0
2006-03-11,51.5,-111.0,0 days 12:00:00,0.0,2006-03-11 12:00:00,91922.81,0.0019581257,266.30975,265.29358,-2.8038082,-0.94963074,2006-03-11,0
2006-03-11,51.5,-110.5,0 days 12:00:00,0.0,2006-03-11 12:00:00,92035.81,0.0022688,265.9289,264.8717,-3.221777,-0.9642792,2006-03-11,0
